ID,name,type
5ec87aa9-01fd-4d96-b289-dbd6a1517835,胡玛格,0
05a250e6-b73c-425f-b76f-435bf148ef0b,胡玛格,1
22fa308e-3f2e-4d92-9452-cc6cecbc38f4,龚姜斌,2
19f9b1cf-992c-4c81-8544-67fb2b1834e7,吴晓文,2
8f550a6f-52a0-4e58-83f8-976c9648941f,Constance Nunes,2
115530ff-dd29-432b-90ac-07348c68e2fe,Shawn Pilot,2
6bea9845-2012-4cea-9c89-3ccba6467a7d,Mark Towle,2
1387294,安德鲁·安,0
68d4b19d-1e95-4e13-aac4-1aeabbc43275,Joshua Feldman,1
1162006,舒珊娜·斯特恩,1
c32305d3-fdf1-4d7d-9705-a19a03cfb764,Joshua Feldman,2
1162006,舒珊娜·斯特恩,2
b8f12900-d7c3-4014-80f5-d2e7b8d334ef,神村友征,0
6f221837-3ff6-4ec3-885a-bb0c69a772d9,えびはら武司,1
e70f0337-57a2-4f28-a17a-595595e87cdd,凪沢渋次,1
1362630,大泽玲美,2
ff5d4ddd-5f29-4978-9d6c-a81dcdce76a0,村上純,2
1346200,池田一朗,2
c064d5bb-28fb-47ec-ab58-97d7ea2744fd,関町知弘,2
1392394,华村飞鸟,2
1316568,增田有华,2
1381666,鈴木まりや,2
590805f2-e10a-4c07-bdc8-b27f7d94ece2,夏本あさみ,2
4ee61b81-4b8c-407c-a311-1c9ade70165a,水沢柚乃,2
5295f502-1d00-46b6-854c-44342a8142e2,中川駿,0
de94e81f-f535-4b95-83c1-70bc22510734,中川駿,1
1379915,今田美樱,2
01ba6720-cc1c-4c94-ad18-5e9f727b720d,永瀬千裕,2
1376682,笠松将,2
e52fc8d7-219f-4e61-8672-4b492faa8a83,須藤誠,2
33c16048-ee17-4519-b1d6-a62a8aca334a,有佐,2
1374976,堀春菜,2
bfc2aae5-b878-4cfd-ab72-e8535a2995bd,Theophilus Sng,0
2736669f-ccf4-4f7a-aefb-6f6b0de43c86,강정훈,0
302e5ed4-1029-42ae-940b-b3ef3da19f03,玉木マイ,2
26c7ab81-79af-4f37-910b-6f9baa0dd6be,竹下ナナ,2
1401028,王启蘅,0
1361832,田水泉,1
1316046,周浩东,2
1317082,牛宝军,2
1401137,李宜儒,2
1398827,于心妍,2
1361295,王兵,0
1321280,泳群,1
1316093,郑凯,2
1313740,邓莎,2
1274556,于荣光,2
1312979,连奕名,2
1274298,龚蓓苾,2
1274652,姜超,2
1319834,王仁君,2
1316516,李天柱,2
1235954,托马斯·亨尼赛,0
1235954,托马斯·亨尼赛,1
ebb7702b-0395-4dff-b214-1f96038b3ee1,Scott Kennard,1
1004662,贾斯汀·哈特雷,2
1004590,阿莉尔·凯贝尔,2
1177154,詹姆斯·凯森·李,2
1328102,阿兰·皮特鲁塞泽维斯基,2
1013879,马克·瓦雷,2
1247750,杰克·麦克劳克林,2
1159505,塔克·斯莫尔伍德,2
1350603,艾登·洛夫坎普,2
1219399,克里斯尔·斯塔休斯,2
1201641,Ethan Cohn,2
1168186,卡尔·T·怀特,2
1134440,Julia Parker,2
1235954,托马斯·亨尼赛,2
1413063,拉扎尔·博德罗扎,0
1418499,佐兰·内斯科维奇,1
1051074,迪米特里耶·沃伊诺夫,1
1350855,塞巴斯蒂安·卡瓦扎,2
1230830,斯托雅,2
1418500,玛鲁萨·马杰尔,2
1418501,科斯蒂·贝斯特曼,2
3ea7e0e3-55d6-4455-bf71-4ef0aa359d05,胡国瀚,0
58632679-a2b0-4b73-831c-6b82260cbd60,汪润泽,1
1365851,黄蓉,2
1337887,白宇,2
1360679,姜震昊,2
0d388c12-e701-45c4-b49c-06b464e7d908,霹雳爷们儿,2
1358862,乔曦,2
1390792,吴宥萱,2
28b419fa-29a4-4cc4-b62b-b4e66db1b250,张子骞,2
1365846,童伟,2
1400077,鲍天骄,0
42aaed41-0191-4a14-a343-de6869aa5917,谢宁,2
1402419,柳禹安,2
5864f569-eba1-4b35-bd49-28b5a9f3faa1,王铮睿,2
6d8fe25e-e5e4-472c-bb01-ca8062b8949f,Thammanoon Sukulboontanom,0
bfb3db4e-c82e-415f-b748-a8e22a4db88c,Sukosin Akkrapat,1
1eaafcfa-772f-4914-b342-ededacc9c2eb,Ruttanaporn Pakpried,1
e5b2d7b2-c942-4a1e-8707-375bcf922ecf,Nattapot Potchumnean,1
868f5387-7822-49a3-a832-d4a3b73c1b9c,Gundanai Sawatruang,1
b0fc92c9-2119-4771-b454-54439ed13a8c,Thammanoon Sukulboontanom,1
1331538,窝拉甘·罗瓦查拉,2
54f5b4e4-3b5b-4916-8f3f-0060f51a2868,Akarin Akaranitimaytharatt,2
49c92996-a9a2-409d-89c6-61ad5e8bf466,Passornkorn Chirativat,2
1329849,缇拉娜·友萨奴,2
74142dc7-30ed-4020-9cdc-621dcb08ba8c,Nutjaree Horvejkul,2
23e89c93-20e7-4de1-9128-37c131e3ab13,Numchok Thanatram,2
4479866c-0d58-4cb0-8fa3-83d743604b86,Natee Aekwijit,2
1348116,沪瓦隆·威伍飒,2
ccbf0555-6911-4cb7-8f8f-9d3142f5d66d,Sara Holher,2
199b2d3c-3f8e-4fee-ba94-779a034f0f3f,Worachart Thumwijin,2
849f7bfb-7e8a-4a49-a3ed-cce0209722b1,克莱门特·柯杰特,0
ec345fd6-7f4f-4bf8-9d65-280c34a4ac87,Aleksandr Aravin,0
70d19503-6f31-4a7f-b603-14c106986633,Aleksey Buzin,1
28c9daa2-2f48-4303-818b-d0d20a52f63b,Igor Petrenko,2
22b80d23-c910-4010-a796-b97879929967,Alexei Vertkov,2
21744ee8-193f-4abc-b1e0-cd3977c037db,Aleksei Shevchenkov,2
2f9cfbdd-835a-4641-80bb-aeb6687346f4,田华,0
1036905,刘嘉玲,2
1274297,徐峥,2
1274608,赵又廷,2
1275243,马思纯,2
1312782,明道,2
1312862,杨子姗,2
1375992,杨志坚,0
de8afa65-3d44-44d3-8840-3b508bb5a470,杨天希,1
1316720,程东,2
1421398,曾乙同,2
1360502,孙梦纯,2
efef2560-bd04-4a3e-a540-339be5a5cff7,莫海婧,2
47a5798a-49b5-4fb9-8326-76e7023afe0b,赵寿俊,2
14f2c257-d11e-4f5b-b705-e0432a8545eb,王子唯,2
01796613-da39-469a-be76-3c6178fdea73,Moritz Klausing,0
b73915a1-d88a-48e0-832c-839cf857e566,David Hartmann,1
1410461,克里斯·维斯,2
1410463,米莲娜·柴特克,2
1410465,利奥·佐伊·沃斯,2
1410460,莉莉·德雷森,2
1410464,图卡·艾尔-法瓦尔,2
1412610,乔贝尔·莫康奇,2
1391529,安塞尔姆·布雷斯哥特,2
1391566,米开朗基罗·福尔图齐,2
8dbaca1e-85f6-4edc-b03a-2acf7b2366c9,Louis Daniel,2
1374713,阿达·菲莱恩·斯塔彭贝克,2
48b2bf9a-5434-46a5-95e0-76699fb26038,Florian Appelius,2
1149083,Alan Sugar,2
93f61dde-7aff-498d-afc9-fa1569de55ca,Mark Halliley,2
1a4f3c48-4dd1-4006-89d4-59fc37708a58,Karren Brady,2
b6782989-08a4-4ee9-8fba-bb965e51d90f,Claude Littner,2
783101e6-ea13-4c3c-9c53-466adc5b81ae,Camilla Ainsworth,2
c483ab8b-41c9-4c44-8cef-52f6c58d9be1,Sarah Byrne,2
312dcc1c-9d31-4e0c-928e-16071fcafdae,Sian Gabbidon,2
ec681d1e-6b6a-4cb4-ba17-6ad3037ef1c6,Jasmine Kundra,2
58641e85-d905-44d5-a6b3-cba32ccf457f,Sabrina Stocker,2
54c93670-6ca6-48ae-8c72-972e210ff63f,Katrina Hadley,0
0c92f8a1-92ea-48b7-b970-4deb0e998bc6,Nick Confalone,1
1388191,阿什莉·鲍尔,2
1125325,安德莉亚·利布曼,2
5a536114-3a10-4420-a3d2-da5c2fcecff7,Rebecca Shoichet,2
1388192,塔比莎·杰曼,2
1078960,塔拉·斯特朗,2
1131309,泰根·摩斯,2
1109192,詹姆斯·柯克,2
1108787,山姆·文森特,2
1124393,史葛·麦克尼尔,2
1024245,Richard Newman,2
132349fd-0580-483a-a651-d8d9bc6fa9ed,Kazumi Evans,2
0f85bbd2-0431-4fff-b67c-2ebc6d1e8427,酒肆,0
1324612,罗登,0
1332909,冯媛,1
1000905,葛优,2
1317663,岳云鹏,2
1016663,杜淳,2
1041425,蔡卓妍,2
1315866,包贝尔,2
1274081,小沈阳,2
1313841,陈赫,2
1316365,潘斌龙,2
1275262,热依扎,2
1355279,孙越,2
1313870,吕行,2
1335644,张亮,2
1337674,奚梦瑶,2
1006938,杜志国,2
1362516,许君聪,2
1315986,吴俊余,2
1351719,武强,2
1332665,白石和弥,0
1310031,高桥泉,1
1313448,北原里英,2
1002495,泷正则,2
1329131,门胁麦,2
1042693,中川雅也,2
1314872,骏河太郎,2
1004493,音尾琢真,2
1346490,山崎银之丞,2
ce011646-9201-492b-9491-caaabc86b865,Pitipol Ybarra,0
13e4bbb3-2099-490c-9e62-b659a4f1ad41,Alberto Bremer,1
14bc6dd7-b87c-435b-886f-866801f30b74,Mauricio Ochmann,2
2baeeea2-5f54-4631-91cd-559433bb7c64,Fernanda Castillo,2
638bb624-9eb6-45ba-b6a6-686ee12e8d6a,Emiliano Aramayo,2
bb759267-c4e3-494c-acfe-c61c3d622ef7,Erik Hayser,2
4dbe9f5e-ffe5-4f4e-920f-b0dc59b7e000,Rodrigo Cachero,2
ab0c724a-49b9-49fa-a47b-bf7ac16dcd6e,Pacho Rueda,2
23ea2dc3-b85d-4885-85f4-77ced63c6ba9,Ariel Levy,2
1038428,刘观伟,0
1364826,富贵,1
1005415,钱小豪,2
1313582,叮当,2
1385953,徐沅澔,2
1327330,洪京京,2
1385954,曾涟漪,2
1346065,元宝,2
1411704,苏奕瑄,0
1411704,苏奕瑄,1
1360532,蓝苇华,2
1347827,许乃涵,2
1406938,卢以恩,2
1341186,隆宸翰,2
e8ad3c67-434e-49b3-840b-9af2ec23982a,Rachel Chang,2
1395820,林筳谕,2
1331213,潘亲御,2
1375369,张哲豪,2
3a51b808-f58f-48ad-a604-d14418829fa2,Chun-Cheng Chen,2
29b0357c-d64b-4d0c-b3d8-404f633b45af,Mei-Yueh Chen,2
20281dc1-b939-462f-a5e2-1a8a90d69eba,乔建驾,0
1005149,罗森·马歇尔·瑟伯,0
1314906,亚当·希泰凯尔,1
ccb5c1c6-1608-43df-95b1-16f5d7047124,郭至杰,0
2146b3ce-1c6f-4435-9c28-982093c61e28,鞭鞭于白水,1
e6877322-805f-4633-b6bd-67376482cf21,王晨希,1
719dcfbc-f5d9-4669-a1f5-ea990b3c7a3d,范岳东,1
1343505,杜维瀚,2
1378861,孙瑜,2
1275977,王双宝,2
1e703295-edb8-4bec-b8c7-759151903938,孙若飞,2
1317005,孙佳,2
fc6ebdfc-6d71-4536-b20b-c04b4c0c4952,Anne Sewitsky,0
8d0acb8c-d6aa-4922-be20-f14d119931d6,Mette M. Bølstad,1
434c2412-a52a-4da2-bf3e-ad179dd25985,Andreas Markusson,1
1360101,Eldar Skar,2
42fd28c3-7bb6-4ac7-9cad-4b356a9ee2b0,Ine Marie Wilmann,2
1355661,瓦伦·凯恩,2
1126392,安德斯·莫达尔,2
1165787,安尼克·冯·德·利佩,2
1326778,艾丹·麦克阿德尔,2
1368408,马尔科姆·亚当斯,2
1314579,帕尔·斯维尔·哈根,2
1363298,金钟云,2
1388602,刘世允,2
a51e46e5-ff36-40aa-908f-9a592af46561,辉星,2
177e4b4b-70c7-4230-a41c-fc524306c208,Car The Garden,2
1395385,孙东云,2
a9a7de6f-2e9d-4f74-b222-3a1daeb9f896,金珉硕,2
edcec279-b0dd-47f7-a8c7-2ff8a3db0f76,白颖,0
515d85dd-9fab-42c7-b8cb-f07562565efb,徐红生（总策划）,1
322690f1-c027-47d4-984d-f5611a9b0724,冯慧清（策划）,1
1372898,陈佩华,1
1420309,江小北,2
1312871,菊地康仁,0
1312897,笔安一幸,1
1402639,冈咲美保,2
1016914,丰口惠美,2
1312872,前野智昭,2
1354413,花守由美里,2
1348459,古川慎,2
1362359,千本木彩花,2
1314940,市道真央,2
1317111,江口拓也,2
1164375,大塚芳忠,2
1363322,山本兼平,2
ce72a951-6cca-4052-8156-e539c9908b68,泊明日菜,2
1423760,小林亲弘,2
1396542,王奕丁,0
1375105,南镇,1
1325770,谢彭,1
054877d8-a8c9-49b8-8fd6-f3c2ef2837ab,张临之,1
7efa3cc4-11b7-4301-814c-39d80bd229e2,咸熙雯,1
4200e377-4e53-49e2-9d8d-8f7ed158caac,李志敏,1
1275324,林柏宏,2
1349343,李浩菲,2
1365468,黄俊捷,2
1324187,黄一琳,2
1384754,张津铭,2
1391202,王路晴,2
1375551,何柔熹,2
1344415,姚一奇,2
1412725,塞缪尔·莫里斯,0
62e5ffb5-7aef-4121-bb39-1d8dc5c26448,Jan-David Bolt,1
efdf36e2-67ab-4ae9-9282-326f9bd76343,Adrian Spring,1
aaa072ec-2ea2-4e36-9ac6-3d967f02da81,Besnik Bala,2
e891e43e-8d2f-4f75-99e5-a3c8906da85c,Saladin Dellers,2
c42ff5cb-8b5b-4212-b242-b13bd72e72ec,Ali Erkut,2
e4df6442-6eb8-4d8d-854a-bd484437a6e0,Lorena Handschin,2
c0655370-a4ee-4758-964b-93bfefecd99f,Johannes Hegemann,2
d874acda-b1f9-41e3-81d1-6dd45affc489,Elsa Langnäse,2
8ed9e17e-cac7-4d89-8d51-ad2d5995df99,Antonio Ramón Luque,2
1398631,加布里埃尔·诺阿·马瑞尔,2
7607da74-b1c3-4092-88c2-24eb03ce18f0,Jil Schaffner,2
1359832,蔡采贝,0
6a91846b-5fa8-4cb1-8d71-3ef185689728,櫻井信太郎,0
d200f3dc-4631-467b-8e86-29113a654d65,友池一彦,1
680bb097-10a7-43f1-8bf8-440707e08557,岡田和人,1
1376786,吉崎绫,2
1366548,柳伊吕波,2
415d2a00-477e-4000-950e-2c8926bcd352,高尾勇次,2
6533d1ec-ce04-4600-8f4e-31ee0da70d62,都志見久美子,2
cfab36d2-9db2-4a86-95c6-96a1575e2f79,西原愛夏,2
1418145,曹征,0
1317916,邬靖靖,2
1376916,王帅博,2
1321722,迈克尔·特里姆,0
1009492,杰姬·科恩,1
1244878,泰勒·席林,2
1000096,娜塔莎·雷昂,2
1332180,丹尼尔·布鲁克斯,2
1031837,劳拉·普莱潘,2
1331706,奥卓·阿杜巴,2
1332183,杰基·克鲁兹,2
1368090,劳拉·戈麦斯,2
1115842,塞勒妮丝·雷瓦,2
1041145,塔恩·曼宁,2
1368089,艾德丽安·C·摩尔,2
1332849,马特·皮特斯,2
1333385,杰西卡·皮蒙特尔,2
1332178,达丝莎·坡兰科,2
1333382,伊丽莎白·罗德里格斯,2
1333380,尼克·桑多,2
1376089,戴尔·索尔斯,2
1329953,雅艾尔·斯通,2
1048169,凯特·穆格鲁,2
1323965,金泰妍,2
1387459,金艺琳,2
1218849,韩彩英,2
1381938,李宣美,2
1387493,姜涩琪,2
1348997,金孝渊,2
1361546,郑辉人,2
386bbf67-5948-4af8-9ee3-69c87d91f7a0,草野公紀,0
44b123e0-870a-462b-9583-fa492a1b2804,千葉美鈴,1
1112135,兴梠里美,2
1051836,白石凉子,2
1177037,保村真,2
1146783,坂本真绫,2
1038087,小山力也,2
1051702,熊井统子,2
1016839,折笠富美子,2
1321134,神代知衣,2
1399515,堂坂晃三,2
1399519,新田早规,2
1275190,伊濑茉莉也,2
1169247,小岛幸子,2
1399267,稗田宁宁,2
1409723,矢野亚沙美,2
1216299,比嘉久美子,2
1248523,恒松步,2
1387534,速水健太郎,2
1026723,芝原智矢子,2
1197854,黑田崇矢,2
1402116,Kevin Margo,0
1402116,Kevin Margo,1
1402119,Derron Ross,2
1402118,Andreas Lyon,2
1402117,Logan Kishi,2
1310589,考特尼·芒奇,2
83d51e24-e317-406b-beab-275b36bb2baa,菜头,0
a4d290f8-59b4-4937-9768-d37f3f0cb463,黄火火,2
61162e03-4932-4394-981f-87feab11a26a,初叁,2
d9eec03a-4d34-47b7-acd1-cb7b242a024f,杨建壮,2
bbedfa76-6b24-43c5-ac00-3a76e8ca6005,凌霄峰,2
1296832,Christoph Schaub,0
92bbd36a-a33c-402b-9899-b57c43242181,武洪武,0
1322996,九年,1
1363668,魏兰沣,1
c7c075dc-0e09-48bd-9016-eb8115e73fbd,李倩,2
156d72b3-a222-44f2-bf62-76076957a5b6,叶静,2
2376b57e-7492-4384-844a-09c23568a221,郭金杰,2
fb85949e-8d19-4dd0-a11b-a301bf266bf4,丁冠中,2
1388464,王佳诚,0
1388464,王佳诚,1
5bfbe9e3-1e6d-4b87-9f6b-35b3abb930ee,胡沭,1
33e66278-c49b-4145-a43f-c8842c58adf5,陈晓珊,1
1400444,李世民,2
1400418,孙嘉琪,2
1400472,王智钧,2
1400471,娜琴,2
1400470,张正,2
035f7332-3de5-42a9-83b5-61fc9d937bb2,崔学疆,2
bacca233-6f3c-46df-bc32-dc20b9a66380,周宇航,2
1308052,克雷格·麦克尼尔,0
1406265,布赖斯·卡斯,1
1040533,科洛·塞维尼,2
1012533,克里斯汀·斯图尔特,2
1013900,丹尼斯·欧哈拉,2
1087137,金·迪肯斯,2
1009364,费奥纳·肖,2
1022869,杰夫·帕里,2
1009422,杰米·谢尔丹,2
1406266,塔拉·奥克斯,2
1108725,杰伊·胡古雷,2
1067931,达林·库珀,2
1406267,杰瑞米·赛克斯,2
1406268,乔迪·马泽尔,2
1406269,汤姆·森,2
978058eb-5e40-4de5-9348-878b6a8dba4b,Fakkah Fuzz,1
08248849-22f3-4c82-a1d2-7bd4a1fe8e5d,Fakkah Fuzz,2
1287509,克莱顿·雅各布森,0
82680080-6ca3-4505-8765-d68f7b537172,Jaime Browne,1
1312606,肖恩·雅克博森,2
1287509,克莱顿·雅各布森,2
1281625,Lynette Curran,2
b6ab6848-3fc1-4b89-a26b-19ee2a3ad306,Kim Gyngel,2
1336367,莎拉·斯努克,2
1365274,林志华,0
1306719,叶天成,1
1275714,王浩信,2
1316267,伍允龙,2
1354757,陈庭欣,2
1329248,杨明,2
1317181,朱晨丽,2
1358029,江嘉敏,2
1379511,刘颖镟,2
1166760,石修,2
1275045,林韦辰,2
1376400,许家杰,2
1333252,何君诚,2
1274570,秦煌,2
1364458,张武孝,2
1348441,陈鲁豫,2
e5e8410f-34bd-418a-8ea5-6e31d923fc0c,Christopher G. Moore,0
b2e31769-dfc4-4a7f-9718-4c2c4d5beed7,Evan Tramel,1
8fccd343-c7bf-49a1-a89f-514d13f96189,Alena Koch,2
1395969,穆罕默德·萨拉赫,2
1180851,尤尔根·克洛普,2
435dbd1d-f58b-4726-b7ac-376daa92cc24,Sébastien Marques,0
1403168,幽舞越山,0
1403168,周沬,1
1334350,宝木中阳,2
1352712,藤新,2
1343032,图特哈蒙,2
1345413,黎筱濛,2
1385854,瞳音,2
1376882,幽舞越山,2
1374486,新月冰冰,2
1384028,彭尧,2
e68427bd-a895-464d-9194-7de76460d7ea,Doug Murphy,0
1038805,J·M·德马泰,1
1329999,马特·瑞安,2
1014562,拉夫·迪亚兹,0
1014562,拉夫·迪亚兹,1
973e6f39-4ea4-4c1f-9dd4-47cc8e861f2c,Sid Miles Garcia,2
715fc1b5-a373-4bc8-b213-be3b91d1f680,Satya Paningbatan,2
1398414,巴晨旭,0
1327617,刘前程,2
1360845,冯芷墨,2
90caafe8-5dc6-4bc6-b97f-9c481c4630b6,David I. Strasser,0
a1f2439e-58cd-4946-babd-1231871e46b0,David I. Strasser,1
1401078,杰西·普拉特,2
cbccf35a-ad9c-4aeb-8db7-7b3b1c0de1c3,Julian Paul,2
1402465,凯蒂·海希达,2
21982748-f82c-45d9-91cb-784cf903a17e,Moishe Teichman,2
9168e658-110b-48d5-afea-7e7c10d77e31,Pauline Egan,2
fc6f14be-5361-4b9b-ae57-9753f1c33532,Nina Winkler,2
36e0190e-8c1e-435f-85f1-95e6ceb632ca,Saul Camargo,2
e3d41fdb-cc0c-47fa-a068-6c7b15075925,Simon Bornhauser,2
c91e99f5-26e6-45a3-916b-c0fd6ab36bf1,Peter Dwerryhouse,2
e0e11798-ec40-4d4a-8be8-dd4b68df7f0a,Matthew Thiessen,2
1bc8de81-f80e-4383-91c9-e409bba7ab86,E.J. Katz,2
9d2fbf7a-ae20-4e4e-ac63-5ea2354770fd,Jason Liesch,2
269d54df-2131-4a8e-a4fd-aeb06f4f82ce,Nick Marinos,2
364fdfd9-a48e-4a05-ba77-eb5d1f7264ff,Matthew Mylrea,2
0725435c-62f6-435b-aee0-595fd7162a44,Victoria Raskin,2
1145394,比尔·萨奇,2
1314023,丁小雄,0
1336721,于飞,1
1334236,陈静,1
1354001,丁小雄,1
1339581,刘小伟,1
1314023,朱佳梦  ,1
eb48f84c-5f52-418a-a228-72f294ffc777,普辉,1
1318973,曹云金,2
1322795,赵达,2
1368507,邵芸,2
1317056,马元,2
e9540e4d-f007-4ac4-a1bd-6599e412af09,卢思宇,2
4c804da9-b48e-4146-ae0c-05cf72bac275,赵雪,2
1315506,巴多,2
1318434,郑渊洁,2
1335604,童苡萱,2
1021830,谢园,2
1365830,陈朵怡,2
5bddce97-b71e-45ed-8363-aafeca79117f,庄则熙,2
1317496,亚兰·拉帕波特,0
1010561,约翰·雷吉扎莫,1
490becbe-954d-498e-b19d-70c120f175ff,John Leguizamo,2
e7c898fb-e4d4-48d6-bad2-bfc567b60494,Justin M. Rasch,0
327cba06-32c0-43cf-91af-088ddb357c8e,Justin M. Rasch,1
8576e78f-0099-4f09-a92f-ea036560b54e,Shel Rasch,1
1320957,刘宝贤,0
1350932,王艺霖,2
c73fc314-0f21-4f71-9c58-14cab4e932ff,尧建云,2
58a494f3-188a-43f6-a86c-34abef4c0efa,黄苑玲,2
1274577,骆应钧,2
21c9c7c4-791d-48df-abdc-303334608a4d,吴岱融,2
1275125,谢尔盖·德瓦茨沃伊,0
1275125,谢尔盖·德瓦茨沃伊,1
1293704,Gennadi Ostrovsky,1
1393655,萨梅尔·叶斯利亚莫娃,2
1393660,Zhipargul Abdilaeva,2
1393661,David Alaverdyan,2
1393662,Sergey Mazur,2
1393663,Slava Agashkin,2
1393664,Ashkat Kuchinchirekov,2
dcc7833b-d1e6-46da-8131-0b8e7257aea1,Mark Verkerk,0
1350030,胡雨晨,0
25d388cc-c1f9-49e0-ad6e-e8fb3a78017f,胡雨晨,1
a9da7bae-6b02-4593-9576-8792d0c0365e,姜英俊,2
670d328b-372c-4487-bca3-a753f32cfb47,薛成,2
d0fa19d2-090d-4af9-bb2a-9aa801e367dc,张恩泽,2
9621000f-fb63-45d6-9394-b0c569b0704b,常蓉珊,2
1041908,堤幸彦,0
1334878,篠崎绘里子,1
1139214,筱原凉子,2
1001042,西岛秀俊,2
1340281,坂口健太郎,2
1322083,川荣李奈,2
1298890,田中泯,2
1013738,松坂庆子,2
1390411,稻垣来泉,2
1365749,雅恩·戈斯兰,0
1279554,鲍勃·布克霍尔兹,1
1365749,雅恩·戈斯兰,1
1397142,耶利米·古埃兹,1
1365750,纪尧姆·勒曼,1
1418800,西蒙·穆塔伊,1
1418801,卢多维奇·杜·克拉里,1
1006321,弗朗索瓦·西维尔,2
1275015,奥利维尔·雷堡汀,2
1418802,马农·阿泽姆,2
1382009,塞缪尔·朱义,2
1418803,纳尔西斯·马姆,2
1418804,纳埃尔·拉比亚,2
1395914,萨姆·卢维克,2
1276843,沃尔里德·阿非基尔,2
1383917,米格伦·米切夫,2
1392519,苏菲恩·古瑞博,2
1375093,迈克尔·C·布伦德尔,0
1375101,杰森·罗森博格,1
1375102,卡斯·摩根,1
1212219,伊莉萨·泰勒-科特尔,2
1367867,丽娜·伦纳,2
1340386,琳赛·摩根,2
1327268,玛莉·艾格洛蒲露丝,2
1236791,鲍勃·莫雷,2
1048152,伊万娜·米利塞维奇,2
1157129,佩姬-图柯,2
1111039,克里斯托弗·拉金,2
1000029,亨利·伊安·库斯克,2
1266722,路易莎·德奥维拉,2
1349274,塔斯亚·特莱斯,2
1253549,理查德·哈蒙,2
1025234,艾赛亚·华盛顿,2
1294755,阿迪纳·波特,2
1326081,加洛德·约瑟夫,2
1378292,塔蒂·加布里埃,2
1014198,杰西卡·哈蒙,2
1355398,藤原健一,0
001f42a0-72da-4659-80ed-e6434eac108c,川崎龍太,1
1332689,叶加濑麻衣,2
1368326,赤井沙希,2
1343054,鸟肌实,2
6ad88816-62eb-49f2-b2b5-47cbf219658b,坂口征夫,2
50e25da8-8b95-49f2-b419-cfa034abb376,阿部祐二,2
254fc960-cc44-4f12-b0eb-18b886853a24,ルー大柴,2
99a67ba7-9b82-48a3-836b-519ce625c49b,岡元あつこ,2
1350546,持田茜,2
8da3561b-b8c1-44b9-8774-89c97b7afc67,和合真一,2
4925fd0c-ec4f-4ce9-b5c0-6a8e7674764b,竹本茉莉,2
abee4e09-5ba0-4d6f-abe2-5b7ed5f0b5f5,けーすけ,2
a970f6b2-c408-41db-ac1b-10b5597d2a58,石川真,2
61ede28e-a987-4b76-bf28-2352cbcd4c77,山下メイ,2
5702f0c6-293c-4b5f-a552-2e0699d088b1,楠本千奈,2
1c94011b-fc3e-47c8-8b51-b2dd6dcd1869,ルミナK,2
0d1210df-1296-4f73-9f55-fa5d4b48ce60,上田ナナ,2
1023245,亚纱美,2
1037284,朱利叶斯·贝斯,0
1037284,朱利叶斯·贝斯,1
1136322,Fernando Pessoa,1
1037284,朱利叶斯·贝斯,2
1080753,Paolo Fosso,2
1321152,于淼,0
1320932,李潇,1
1404495,王思,1
1404497,王欢,1
1009179,佟大为,2
1319032,马丽,2
1000145,霍思燕,2
1316368,乔杉,2
1316331,田雨,2
1275749,代乐乐,2
1337674,奚梦瑶,2
1350408,艾伦,2
1275270,张晨光,2
1321825,杨玏,2
1336802,李成敏,2
1318124,许娣,2
1328349,李萍,2
1318045,张帆,2
1315463,徐冬冬,2
1328277,何泓姗,2
1407999,姜来,2
1397524,刘家祎,2
1322949,杜江,2
1386624,钟鹿纯,2
e79c8e72-619c-4033-be19-1701932bdb8b,丁龙儿,2
23e373b5-aa41-409f-9586-7c887faf8c7d,丁歌,2
1373451,韩昕妤,2
93eed0f5-11cb-4b4d-a6a1-85510d5b2842,耿杨,2
1408000,李柄熹,2
4e059cba-5a3a-494c-9779-3d4a26fb85c0,刘润男,2
c1c520be-5942-4ad5-b6d1-1bf618d1dc6c,贝镜水,2
046e266b-4b13-4a3b-b15d-c8cf773cdc60,李伟,2
1411325,赵宇涵,2
cd0889ec-e18a-405e-9a93-404711d57842,马嘉璐,2
6cb5f9f7-e24b-4405-b1f1-488f083fdf91,津玮,2
4e1418c8-bc12-4fa7-8ce3-4f91847fe7b7,Aleksandr,2
1411326,毕大勋,2
85d81c53-5467-4d5a-a7b7-42e506ae4a61,刘剑,2
32ce57c7-4cb0-47eb-a879-7a4ecfd96970,常诚,2
75150468-18e6-48e5-bd78-f103825b6002,Natalya,2
1411331,李恬洁,2
1344544,贝乐乐,2
2dda66e4-a3cb-4871-bed2-9e335c7c60a9,吴星星,0
270fc7ca-b409-4de5-89c0-6065b3a2fbe9,杨馥羽,2
49f5aa7c-fe27-4584-ad02-2f3137ebc4dd,六子,2
1314504,小野学,0
1363415,木泽行人,1
1314691,松冈祯丞,2
1006707,户松遥,2
1318730,岛崎信长,2
1314532,茅野爱衣,2
1025580,平田广明,2
1033762,安元洋贵,2
1274384,高垣彩阳,2
1314118,日高里菜,2
1019908,泽城美雪,2
1008108,森川智之,2
1275207,伊藤加奈惠,2
1275105,竹达彩奈,2
1045180,泽维尔·吉恩斯,0
5e9960ed-00a1-4200-97f6-11923881e203,Simon Moutairou,1
1227880,马努·佩埃特,1
1227880,马努·佩埃特,2
1332591,乔纳森·科恩,2
